ts100.csv,Thursday 25 June 2020 04:02:17 PM IST,100
ts099.csv,Thursday 25 June 2020 04:02:16 PM IST,099
ts098.csv,Thursday 25 June 2020 04:02:15 PM IST,098
ts097.csv,Thursday 25 June 2020 04:02:14 PM IST,097
ts096.csv,Thursday 25 June 2020 04:02:13 PM IST,096
ts095.csv,Thursday 25 June 2020 04:02:12 PM IST,095
ts094.csv,Thursday 25 June 2020 04:02:11 PM IST,094
ts093.csv,Thursday 25 June 2020 04:02:10 PM IST,093
ts092.csv,Thursday 25 June 2020 04:02:09 PM IST,092
ts091.csv,Thursday 25 June 2020 04:02:08 PM IST,091
ts090.csv,Thursday 25 June 2020 04:02:07 PM IST,090
ts089.csv,Thursday 25 June 2020 04:02:06 PM IST,089
ts088.csv,Thursday 25 June 2020 04:02:05 PM IST,088
ts087.csv,Thursday 25 June 2020 04:02:04 PM IST,087
ts086.csv,Thursday 25 June 2020 04:02:03 PM IST,086
ts085.csv,Thursday 25 June 2020 04:02:02 PM IST,085
ts084.csv,Thursday 25 June 2020 04:02:01 PM IST,084
ts083.csv,Thursday 25 June 2020 04:02:00 PM IST,083
ts082.csv,Thursday 25 June 2020 04:01:59 PM IST,082
ts081.csv,Thursday 25 June 2020 04:01:58 PM IST,081
ts080.csv,Thursday 25 June 2020 04:01:57 PM IST,080
ts079.csv,Thursday 25 June 2020 04:01:56 PM IST,079
ts078.csv,Thursday 25 June 2020 04:01:55 PM IST,078
ts077.csv,Thursday 25 June 2020 04:01:54 PM IST,077
ts076.csv,Thursday 25 June 2020 04:01:53 PM IST,076
ts075.csv,Thursday 25 June 2020 04:01:52 PM IST,075
ts074.csv,Thursday 25 June 2020 04:01:51 PM IST,074
ts073.csv,Thursday 25 June 2020 04:01:50 PM IST,073
ts072.csv,Thursday 25 June 2020 04:01:49 PM IST,072
ts071.csv,Thursday 25 June 2020 04:01:48 PM IST,071
ts070.csv,Thursday 25 June 2020 04:01:47 PM IST,070
ts069.csv,Thursday 25 June 2020 04:01:46 PM IST,069
ts068.csv,Thursday 25 June 2020 04:01:45 PM IST,068
ts067.csv,Thursday 25 June 2020 04:01:44 PM IST,067
ts066.csv,Thursday 25 June 2020 04:01:43 PM IST,066
ts065.csv,Thursday 25 June 2020 04:01:42 PM IST,065
ts064.csv,Thursday 25 June 2020 04:01:41 PM IST,064
ts063.csv,Thursday 25 June 2020 04:01:40 PM IST,063
ts062.csv,Thursday 25 June 2020 04:01:39 PM IST,062
ts061.csv,Thursday 25 June 2020 04:01:38 PM IST,061
ts060.csv,Thursday 25 June 2020 04:01:37 PM IST,060
ts059.csv,Thursday 25 June 2020 04:01:36 PM IST,059
ts058.csv,Thursday 25 June 2020 04:01:35 PM IST,058
ts057.csv,Thursday 25 June 2020 04:01:34 PM IST,057
ts056.csv,Thursday 25 June 2020 04:01:33 PM IST,056
ts055.csv,Thursday 25 June 2020 04:01:32 PM IST,055
ts054.csv,Thursday 25 June 2020 04:01:31 PM IST,054
ts053.csv,Thursday 25 June 2020 04:01:30 PM IST,053
ts052.csv,Thursday 25 June 2020 04:01:29 PM IST,052
ts051.csv,Thursday 25 June 2020 04:01:28 PM IST,051
ts050.csv,Thursday 25 June 2020 04:01:27 PM IST,050
ts049.csv,Thursday 25 June 2020 04:01:26 PM IST,049
ts048.csv,Thursday 25 June 2020 04:01:25 PM IST,048
ts047.csv,Thursday 25 June 2020 04:01:24 PM IST,047
ts046.csv,Thursday 25 June 2020 04:01:23 PM IST,046
ts045.csv,Thursday 25 June 2020 04:01:22 PM IST,045
ts044.csv,Thursday 25 June 2020 04:01:21 PM IST,044
ts043.csv,Thursday 25 June 2020 04:01:20 PM IST,043
ts042.csv,Thursday 25 June 2020 04:01:19 PM IST,042
ts041.csv,Thursday 25 June 2020 04:01:18 PM IST,041
ts040.csv,Thursday 25 June 2020 04:01:17 PM IST,040
ts039.csv,Thursday 25 June 2020 04:01:16 PM IST,039
ts038.csv,Thursday 25 June 2020 04:01:15 PM IST,038
ts037.csv,Thursday 25 June 2020 04:01:14 PM IST,037
ts036.csv,Thursday 25 June 2020 04:01:13 PM IST,036
ts035.csv,Thursday 25 June 2020 04:01:12 PM IST,035
ts034.csv,Thursday 25 June 2020 04:01:11 PM IST,034
ts033.csv,Thursday 25 June 2020 04:01:10 PM IST,033
ts032.csv,Thursday 25 June 2020 04:01:09 PM IST,032
ts031.csv,Thursday 25 June 2020 04:01:08 PM IST,031
ts030.csv,Thursday 25 June 2020 04:01:07 PM IST,030
ts029.csv,Thursday 25 June 2020 04:01:06 PM IST,029
ts028.csv,Thursday 25 June 2020 04:01:05 PM IST,028
ts027.csv,Thursday 25 June 2020 04:01:04 PM IST,027
ts026.csv,Thursday 25 June 2020 04:01:03 PM IST,026
ts025.csv,Thursday 25 June 2020 04:01:02 PM IST,025
ts024.csv,Thursday 25 June 2020 04:01:01 PM IST,024
ts023.csv,Thursday 25 June 2020 04:01:00 PM IST,023
ts022.csv,Thursday 25 June 2020 04:00:59 PM IST,022
ts021.csv,Thursday 25 June 2020 04:00:58 PM IST,021
ts020.csv,Thursday 25 June 2020 04:00:57 PM IST,020
ts019.csv,Thursday 25 June 2020 04:00:56 PM IST,019
ts018.csv,Thursday 25 June 2020 04:00:55 PM IST,018
ts017.csv,Thursday 25 June 2020 04:00:54 PM IST,017
ts016.csv,Thursday 25 June 2020 04:00:53 PM IST,016
ts015.csv,Thursday 25 June 2020 04:00:52 PM IST,015
ts014.csv,Thursday 25 June 2020 04:00:51 PM IST,014
ts013.csv,Thursday 25 June 2020 04:00:50 PM IST,013
ts012.csv,Thursday 25 June 2020 04:00:49 PM IST,012
ts011.csv,Thursday 25 June 2020 04:00:48 PM IST,011
ts010.csv,Thursday 25 June 2020 04:00:47 PM IST,010
ts009.csv,Thursday 25 June 2020 04:00:46 PM IST,009
ts008.csv,Thursday 25 June 2020 04:00:45 PM IST,008
ts007.csv,Thursday 25 June 2020 04:00:44 PM IST,007
ts006.csv,Thursday 25 June 2020 04:00:43 PM IST,006
ts005.csv,Thursday 25 June 2020 04:00:41 PM IST,005
ts004.csv,Thursday 25 June 2020 04:00:40 PM IST,004
ts003.csv,Thursday 25 June 2020 04:00:39 PM IST,003
ts002.csv,Thursday 25 June 2020 04:00:38 PM IST,002
ts001.csv,Thursday 25 June 2020 04:00:37 PM IST,001
ts100.csv,Thursday 25 June 2020 04:02:17 PM IST,100
ts099.csv,Thursday 25 June 2020 04:02:16 PM IST,099
ts098.csv,Thursday 25 June 2020 04:02:15 PM IST,098
ts097.csv,Thursday 25 June 2020 04:02:14 PM IST,097
ts096.csv,Thursday 25 June 2020 04:02:13 PM IST,096
ts095.csv,Thursday 25 June 2020 04:02:12 PM IST,095
ts094.csv,Thursday 25 June 2020 04:02:11 PM IST,094
ts093.csv,Thursday 25 June 2020 04:02:10 PM IST,093
ts092.csv,Thursday 25 June 2020 04:02:09 PM IST,092
ts091.csv,Thursday 25 June 2020 04:02:08 PM IST,091
ts090.csv,Thursday 25 June 2020 04:02:07 PM IST,090
ts089.csv,Thursday 25 June 2020 04:02:06 PM IST,089
ts088.csv,Thursday 25 June 2020 04:02:05 PM IST,088
ts087.csv,Thursday 25 June 2020 04:02:04 PM IST,087
ts086.csv,Thursday 25 June 2020 04:02:03 PM IST,086
ts085.csv,Thursday 25 June 2020 04:02:02 PM IST,085
ts084.csv,Thursday 25 June 2020 04:02:01 PM IST,084
ts083.csv,Thursday 25 June 2020 04:02:00 PM IST,083
ts082.csv,Thursday 25 June 2020 04:01:59 PM IST,082
